tout_9h,tout_10h,tout_11h,tout_12h,tout_13h,tout_14h,tout_15h,tout_16h,tout_17h,hout_9h,hout_10h,hout_11h,hout_12h,hout_13h,hout_14h,hout_15h,hout_16h,hout_17h,pout_9h,pout_10h,pout_11h,pout_12h,pout_13h,pout_14h,pout_15h,pout_16h,pout_17h,lout_9h,lout_10h,lout_11h,lout_12h,lout_13h,lout_14h,lout_15h,lout_16h,lout_17h,wind_cur_9h,wind_cur_10h,wind_cur_11h,wind_cur_12h,wind_cur_13h,wind_cur_14h,wind_cur_15h,wind_cur_16h,wind_cur_17h,dew_point_9h,dew_point_10h,dew_point_11h,dew_point_12h,dew_point_13h,dew_point_14h,dew_point_15h,dew_point_16h,dew_point_17h,temp_eff_9h,temp_eff_10h,temp_eff_11h,temp_eff_12h,temp_eff_13h,temp_eff_14h,temp_eff_15h,temp_eff_16h,temp_eff_17h,dif_dew_point_9h,dif_dew_point_10h,dif_dew_point_11h,dif_dew_point_12h,dif_dew_point_13h,dif_dew_point_14h,dif_dew_point_15h,dif_dew_point_16h,dif_dew_point_17h,day,target_tout,target_freez
-4.258596491228078,-3.612280701754393,-2.795180722891567,-2.2327906976744134,-1.7173652694610735,-1.839447852760735,-2.8883720930232575,-3.5719298245614017,-3.910179640718553,99.89999999999982,99.89999999999982,99.89999999999976,99.89999999999982,99.89999999999978,99.89999999999975,99.89999999999982,99.89999999999982,99.89999999999978,752.7444444444441,752.702923976607,752.7572289156625,752.600000000001,752.5131736526955,752.7987730061336,753.3813953488384,754.0701754385966,754.6712574850287,466.43859649122805,1676.251461988304,2598.4277108433735,2421.6279069767443,1996.9820359281437,1572.484662576687,563.5755813953489,64.07602339181287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.139595264067453,-3.4926194309758207,-2.6746823196056075,-2.1117146430924376,-1.5957584588133182,-1.7179665879655197,-2.767969423776428,-3.4522272972171777,-3.7908229360255423,-10.057618267392971,-9.488401363864163,-8.773749193437421,-8.284704254725032,-7.839175491290398,-7.9450477941227,-8.85476075339956,-9.452951833459803,-9.750146262160515,-0.11900122716061412,-0.11966127077856395,-0.12049840328595991,-0.12107605458197952,-0.12160681064776134,-0.12148126479521319,-0.12040266924683057,-0.11970252734422791,-0.11935670469301789,2018-01-12,-5.984049079754605,1
-6.25204678362572,-6.085882352941176,-5.6005952380952335,-5.304093567251465,-5.035757575757576,-5.013173652694614,-3.408837209302327,-4.698764705882358,-5.126543209876561,99.1824561403508,97.09117647058817,92.81607142857145,92.5643274853801,92.61515151515155,93.81137724550901,82.6791279069767,90.5598823529412,96.78333333333336,764.0713450292399,764.8982352941179,765.2083333333322,765.4327485380113,765.6503030303018,765.8706586826348,766.3186046511629,766.7405882352929,767.272222222221,417.17543859649123,1562.1588235294118,2439.690476190476,2375.093567251462,2252.6848484848483,1782.0419161676646,1171.110465116279,124.8529411764706,0.043209876543209874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.22863068104905,-6.339170982350478,-6.437403430720206,-6.176926768971121,-5.903388838008366,-5.7142930702055175,-5.797618866328097,-5.8772531414540214,-5.42258665659081,-11.823673954359949,-11.646174336720804,-11.150342204573732,-10.880012704877403,-10.639675496212444,-10.636967640729711,-9.022339442798234,-10.30512475580025,-10.781711601643554,-0.02341610257668884,0.2532886294092988,0.8368081926249653,0.8728332017196603,0.8676312622507946,0.7011194175109102,2.3887816570257723,1.1784884355716667,0.2960434467142726,2018-01-13,-7.323391812865478,1
-6.988690476190457,-6.928658536585364,-6.576047904191621,-6.442690058479527,-6.908187134502913,-7.329139072847675,-7.400602409638535,-7.738787878787897,-7.626744186046495,95.49880952380958,95.64939024390245,92.60958083832337,91.52105263157897,85.2263157894737,83.96350993377482,86.82891566265064,90.18787878787877,94.41104651162816,769.4244047619048,769.4640243902419,769.3269461077854,768.956140350876,768.8070175438609,768.7496688741716,768.4867469879497,768.3751515151515,768.1941860465133,384.98214285714283,1095.4878048780488,1579.1556886227545,1588.5730994152048,2448.0467836257308,1035.7549668874171,805.7590361445783,79.56969696969696,0.029069767441860465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4500804874435085,-7.370210415039827,-7.432878434593237,-7.451312358322474,-8.81710479637752,-9.41785979586549,-9.065974181519925,-8.922644126665919,-8.232607064940025,-12.44114358208644,-12.388593875880654,-12.029732910268127,-11.894558319785803,-12.23802156523701,-12.608888758728279,-12.709624193350006,-13.060269499412062,-13.008354704538153,0.4613900112530312,0.44155187845446425,0.856830530401611,1.0086222998429375,1.9089176618746024,2.0887207230178175,1.6653717718813692,1.1838562478780346,0.6058628788935013,2018-01-14,-6.981764705882364,1
-6.215294117647074,-5.874418604651138,-5.372514619883052,-5.060736196319028,-4.964705882352927,-4.855380116959048,-4.85348837209301,-4.855555555555538,-4.785058139534899,99.8999999999998,99.89999999999982,99.89999999999982,99.89999999999975,99.8999999999998,99.89766081871326,99.89999999999982,99.89999999999975,99.89999999999982,766.7258823529412,766.8319767441849,766.82456140351,766.7822085889575,766.7205882352931,766.6128654970773,766.6505813953491,766.5512345679024,766.440116279068,461.71176470588233,1182.546511627907,1810.1988304093568,1657.9631901840492,1524.1823529411765,1010.3625730994152,433.6279069767442,43.49382716049383,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.098280050822286,-5.75705956905083,-5.254646678228753,-4.942551674754331,-4.846423738733466,-4.737293584600708,-4.735093139406026,-4.7371624256318485,-4.666593285013718,-11.800215223647903,-11.494617301734792,-11.04624538056588,-10.768472510817741,-10.683106792095593,-10.58593486514538,-10.584288552835494,-10.586123912947238,-10.523556228921784,-0.11701406682476817,-0.11735903560033219,-0.11786794165429317,-0.11818452156466457,-0.11828214361949481,-0.11808653235837371,-0.11839523268701438,-0.11839312992372188,-0.11846485452117836,2018-01-15,-4.426506024096378,1
-3.4165680473372806,-3.098181818181822,-2.917543859649124,-2.863372093023254,-2.9549707602339166,-3.25092024539877,-3.222352941176461,-3.4561403508771944,-3.6854651162790604,99.89999999999979,99.89999999999976,99.89999999999982,99.89999999999982,99.89999999999982,99.89999999999975,99.8999999999998,99.89999999999982,99.89999999999982,764.7869822485214,764.7684848484848,764.6578947368436,764.4639534883703,764.2169590643282,764.1190184049092,764.0664705882374,763.7514619883065,763.4476744186023,485.5562130177515,1165.739393939394,1574.8011695906432,1170.0697674418604,1645.982456140351,1071.877300613497,891.1941176470589,303.3099415204678,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2967066386970316,-2.9779943518531136,-2.79717114208282,-2.742943834875186,-2.834636472705673,-3.1308892693491894,-3.102292704096812,-3.336319455647104,-3.565878785781389,-9.316523381463202,-9.037793673687302,-8.880151511032127,-8.832847544915639,-8.912722752293357,-9.171372752958757,-9.146373706748166,-9.351189983955368,-9.552485658719888,-0.1198614086402494,-0.1201874663287021,-0.12037271756630674,-0.12042825814807218,-0.12033428752824794,-0.12003097604959592,-0.12006023707966748,-0.11982089523009073,-0.11958633049767249,2018-01-16,-7.383625730994141,1
-6.750877192982474,-6.8745562130177476,-6.976969696969692,-7.4377906976744015,-7.373099415204684,-7.496511627906977,-5.219999999999995,-7.759411764705881,-7.883139534883726,99.89999999999982,99.89999999999979,99.33212121212108,95.45058139534883,92.39707602339185,92.59186046511624,62.66347560975613,76.99794117647059,91.37034883720933,760.3760233918117,760.3230769230779,760.2078787878798,759.8011627906986,759.2690058479542,758.7279069767453,758.2737804878068,757.8494117647061,757.3313953488383,568.4912280701755,1118.0828402366865,1990.7757575757576,3192.686046511628,3303.9590643274855,1908.8197674418604,1529.9512195121952,183.7764705882353,0.2616279069767442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.634404106744856,-6.758207854665508,-6.934104786357047,-7.905953347118225,-8.254058705631206,-8.349216541846403,-11.395661853071546,-10.995160451336094,-8.91221169017277,-12.282008211668558,-12.39357220514778,-12.478883567784804,-12.84889302377234,-12.752461040017652,-12.867458907185966,-10.362627894189883,-12.921131652877865,-13.206516691126748,-0.11647308623759621,-0.11634835835224304,-0.04286491061264087,0.4681626494438092,0.8809592904265287,0.852704913939425,6.175661853071538,3.2357486866302096,1.0290721552890523,2018-01-17,-8.028070175438614,1
-6.826627218934898,-6.636585365853666,-6.097076023391819,-6.055232558139551,-6.121637426900591,-6.267272727272722,-6.266470588235287,-6.507017543859654,-6.60232558139534,99.89999999999979,99.83414634146321,97.7456140350877,97.93488372093016,98.47368421052622,99.12242424242415,99.53882352941169,99.25555555555552,98.49011627906977,750.5213017751488,750.3134146341467,749.8532163742689,749.5656976744177,749.197076023394,748.8896969696966,748.5223529411765,748.3701754385949,748.1249999999997,458.7455621301775,1783.1463414634147,3197.4210526315787,3099.203488372093,2846.187134502924,1384.8424242424242,785.8705882352941,128.18713450292398,0.2616279069767442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.710230546934344,-6.528520034424527,-6.26314311370442,-6.196970601933158,-6.191642998436033,-6.251644464049442,-6.1963893913958215,-6.473934486410235,-6.669231646297103,-12.350304696540677,-12.178193687099572,-11.66498525735444,-11.629896584667627,-11.696884392553187,-11.836535391174957,-11.84140016371652,-12.053982638124841,-12.129964752386574,-0.1163966720005643,-0.10806533142914262,0.16606709031260028,0.1417380437936225,0.07000557153544289,-0.015628263223274024,-0.07008119683946595,-0.03308305744941589,0.06690606490175781,2018-01-18,-9.125730994152045,1
-7.9826347305389325,-7.7666666666666435,-7.263157894736854,-6.8976744186046375,-6.532919254658387,-6.1715116279069875,-5.962573099415199,-5.727906976744207,-5.435928143712559,99.89999999999978,99.89999999999982,99.89999999999982,99.89999999999982,99.89999999999975,99.89999999999982,99.89999999999982,99.89999999999982,99.89999999999978,744.5287425149714,744.6614035087722,744.656140350877,744.686046511629,744.6142857142864,744.6610465116278,745.0391812865512,745.2924418604649,745.3862275449093,120.31736526946108,254.93567251461988,394.53801169590645,317.90697674418607,296.98136645962734,253.77325581395348,101.05263157894737,17.912790697674417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.867401042083141,-7.651216137069361,-7.147201059083303,-6.7813493509565665,-6.416226154026054,-6.054453259523135,-5.845303332490689,-5.610399522395767,-5.318124610918808,-13.397311149128937,-13.201073838617814,-12.744676956947965,-12.414461710257294,-12.085721289621485,-11.760952974243828,-11.573559089588143,-11.363507168202934,-11.102711977523594,-0.11523368845578609,-0.11545052959731973,-0.11595683565354445,-0.11632506764808968,-0.11669310063230402,-0.11705836838384628,-0.11726976692450798,-0.11750745434841585,-0.11780353279375473,2018-01-19,-8.951929824561375,1
-9.099999999999978,-9.099999999999982,-8.66142011834321,-8.057836257309951,-7.730409356725129,-7.628658536585361,-7.872619047619039,-8.401345029239756,-8.429005847953233,48.89999999999985,48.89999999999985,43.41242603550299,36.977192982456145,33.848654970760236,28.998170731707326,24.261904761904763,24.356725146198826,22.873099415204685,747.8999999999977,747.8999999999978,748.7236686390531,749.0754385964924,748.990058479532,748.9945121951213,749.0357142857162,749.1491228070169,749.3017543859637,79.0,79.0,2116.147928994083,3470.6081871345027,3389.748538011696,2807.5853658536585,1446.5119047619048,188.94152046783626,0.6491228070175439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.619503406750066,-17.61950340675007,-18.61889500848261,-19.86585343710587,-20.563269351971325,-22.18435746978717,-24.32678359969046,-24.725938908879446,-25.42337932839581,-13.872404325155651,-13.87240432515566,-13.390667085551266,-12.736246461342189,-12.382729951781311,-12.22608863767101,-12.408187188569022,-12.926176816314435,-12.936505364835963,8.51950340675012,8.51950340675012,9.957474890139398,11.808017179795922,12.832859995246176,14.555698933201803,16.454164552071386,16.324593879639693,16.99437348044258,2018-01-20,-9.641279069767446,1
-2.5173652694610755,-1.9915853658536569,-1.6666666666666667,-1.412209302325584,-1.2479532163742648,-1.012345679012346,-1.1029411764705843,-1.4976608187134477,-1.7587209302325624,99.89999999999978,99.89999999999975,99.89999999999982,99.89999999999982,99.89999999999982,99.89999999999975,99.8999999999998,99.89999999999982,99.89999999999982,744.3425149700605,744.4310975609759,744.518713450291,744.372093023256,744.1836257309936,744.1086419753095,744.0870588235308,744.0485380116957,744.0040697674424,470.4311377245509,890.9268292682926,1450.5906432748538,1894.0581395348838,2018.5380116959063,1712.0185185185185,1055.894117647059,201.15204678362574,0.813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396581705543057,-1.8702610883389026,-1.5450075852953407,-1.2902877207459378,-1.1258620255734781,-0.8900109980592941,-0.9807001511389852,-1.3758274042540481,-1.6371567722301714,-8.53178579680332,-8.075890930538218,-7.79548291812501,-7.576504554929944,-7.435487714210424,-7.233646325701648,-7.311196178885903,-7.650011336172798,-7.874786166554105,-0.12078356391801773,-0.12132427751476255,-0.12165908137132478,-0.12192158157964514,-0.12209119080079363,-0.12233468095305078,-0.12224102533160311,-0.12183341445940586,-0.12156415800238655,2018-01-22,-7.770606060606075,1
-8.669277108433715,-7.859244186046507,-6.898245614035071,-6.430120481927699,-6.0754491017964005,-6.133918128654964,-5.432163742690066,-7.4052631578947326,-8.711377245509011,99.76987951807202,96.80755813953489,93.28070175438596,89.10963855421686,84.32065868263473,81.50157894736839,65.64421052631579,81.84251461988303,98.87844311377222,747.5427710843383,748.0069767441873,748.2988304093558,748.6138554216861,749.1227544910175,749.7058479532147,750.1900584795314,750.7461988304083,751.3269461077834,711.3855421686746,1764.389534883721,3264.5497076023394,3525.2168674698796,3235.8443113772455,2365.6432748538014,1732.122807017544,325.80116959064327,2.2574850299401197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.571282218702235,-8.146146888552321,-7.660433058284867,-7.780969362816511,-8.136141748125738,-8.624319612976944,-10.704971706228548,-9.875949378223043,-8.729136609183463,-14.021766607278153,-13.24857635850787,-12.331018551534335,-11.851326196242026,-11.464073572950277,-11.479794703427633,-10.611049265739345,-12.649204296668042,-14.050255291987586,-0.0979948897315027,0.28690270250581656,0.7621874442497679,1.3508488808888057,2.0606926463293287,2.4904014843219784,5.27280796353849,2.470686220328308,0.017759363674486738,2018-01-23,-13.800584795321635,1
